# Rime user dictionary
#@/db_name	wanxiang_pro
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	9687
#@/user_id	arsiendle_pc
a;ka 	啊	c=9 d=1.45172 t=9687
gǎn;xx xiè;yu 	感谢	c=2 d=0.923116 t=9687
gǎo;fg 	搞	c=0 d=5.01747e-06 t=9687
gǎo;fg bù;ad,ax dǒng;xd 	搞不懂	c=2 d=0.117141 t=9687
gǎo;fg chū;ck,aa lái;am,wb 	搞出来	c=1 d=0.0266491 t=9687
gǎo;fg dǒng;xd 	搞懂	c=1 d=0.054204 t=9687
gǎo;fg qīng;dq chǔ;mp,pl 	搞清楚	c=1 d=0.00618889 t=9687
gǎo;fg ān;bn quán;rw 	搞安全	c=1 d=5.04262e-05 t=9687
gǒu;qj 	狗	c=1 d=8.50667e-10 t=9687
gǔ;bk,kr gē;qg 	谷歌	c=3 d=1.89711 t=9687
gǔ;uk 	古	c=3 d=0.00463141 t=9687
gǔ;uk cí;ys 	古词	c=2 d=0.0026937 t=9687
gǔ;uk hàn;dy yǔ;yw 	古汉语	c=1 d=9.23431e-05 t=9687
huà;ak de;bu 	画的	c=0 d=0.0031117 t=9687
huà;ak de;bu shá;ku 	画的啥	c=1 d=0.031273 t=9687
huà;dg,gd cí;ys 	划词	c=1 d=0.00226541 t=9687
huà;dg,gd zhōng;aa,ka 	划中	c=1 d=0.0317456 t=9687
huà;rb 	化	c=1 d=0.00657159 t=9687
huà;yu 	话	c=10 d=0.922637 t=9687
huà;yu shuō;yd 	话说	c=4 d=0.755814 t=9687
huài;tb xiāo;dx xi;xz,zx 	坏消息	c=1 d=0.0254765 t=9687
huàn;fh 	换	c=4 d=1.25439 t=9687
huàn;fh chéng;gg,wg 	换成	c=2 d=0.0113458 t=9687
huàn;fh gè;ra,pa 	换个	c=1 d=0.600496 t=9687
huàn;fh háng;xd,xi 	换行	c=12 d=4.37506 t=9687
huàn;fh háng;xd,xi fú;vf 	换行符	c=0 d=0.0960789 t=9687
huàn;fh háng;xd,xi fú;vf lái;am,wb zhe;yo 	换行符来着	c=1 d=0.965605 t=9687
huàn;fh le;aa,vu 	换了	c=1 d=0.00123091 t=9687
huàn;fh le;aa,vu gè;ra,pa 	换了个	c=1 d=0.00290884 t=9687
huàn;fh yè;ab 	换页	c=1 d=0.0303488 t=9687
huàn;fh yí;aa xià;ab,ad 	换一下	c=1 d=0.000308127 t=9687
huá;dg dòng;ly,yl 	滑动	c=10 d=1.20328 t=9687
huì;ry 	会	c=51 d=2.26047 t=9687
huì;ry biàn;wy,yy 	会变	c=0 d=0.000296761 t=9687
huì;ry bèi;yp 	会被	c=1 d=0.594521 t=9687
huì;ry bǎ;fb 	会把	c=1 d=0.45612 t=9687
huì;ry cuò;jx yì;xy,lx 	会错意	c=0 d=0.00166557 t=9687
huì;ry yǒu;ou,uo 	会有	c=1 d=0.860708 t=9687
huì;ry yǒu;ou,uo rén;pd 	会有人	c=1 d=0.0208584 t=9687
huí;kk 	回	c=1 d=0.194952 t=9687
huí;kk chē;aa 	回车	c=1 d=0.000350903 t=9687
huí;kk dào;dv 	回到	c=8 d=0.627628 t=9687
huí;kk lái;am,wb 	回来	c=3 d=0.32628 t=9687
huí;kk qù;ts 	回去	c=0 d=1.03615e-07 t=9687
huí;kk shì;aa 	回事	c=1 d=0.440432 t=9687
huò;cq qǔ;ey,ye 	获取	c=1 d=0.315058 t=9687
huò;gk zhě;lo,ol 	或者	c=15 d=0.757872 t=9687
huò;gk zhě;lo,ol shuō;yd 	或者说	c=1 d=0.0330412 t=9687
huā;ch 	花	c=0 d=1.01563e-07 t=9687
huān;yq 	欢	c=1 d=0.22313 t=9687
huān;yq yíng;ze 	欢迎	c=1 d=0.179066 t=9687
huī;xh fù;pw,rw,wo 	恢复	c=7 d=1.38412 t=9687
hào;nz qí;dk 	好奇	c=2 d=0.0222138 t=9687
hái;zb 	还	c=18 d=1.23788 t=9687
hái;zb bù;ad,ax pǎo;zb 	还不跑	c=1 d=0.00367942 t=9687
hái;zb bù;ad,ax rú;nk 	还不如	c=1 d=0.00609675 t=9687
hái;zb bú;ad,ax huì;ry 	还不会	c=1 d=0.0357931 t=9687
hái;zb děi;xc 	还得	c=6 d=0.726243 t=9687
hái;zb huì;ry 	还会	c=2 d=0.0278313 t=9687
hái;zb hǎo;nz 	还好	c=2 d=0.671265 t=9687
hái;zb kě;dk yǐ;rd,ry 	还可以	c=4 d=0.624462 t=9687
hái;zb méi;du 	还没	c=2 d=0.965605 t=9687
hái;zb méi;du kàn;ou,uo 	还没看	c=1 d=0.000399619 t=9687
hái;zb néng;sb 	还能	c=3 d=0.142765 t=9687
hái;zb shuō;yd 	还说	c=1 d=0.034562 t=9687
hái;zb shì;op,ov 	还是	c=51 d=2.52983 t=9687
hái;zb shì;op,ov hěn;xg hào;nz qí;dk 	还是很好奇	c=1 d=0.980199 t=9687
hái;zb shì;op,ov yí;aa yàng;my 	还是一样	c=1 d=0.66034 t=9687
hái;zb shǔ;uy 	还属	c=0 d=0.000115923 t=9687
hái;zb shǔ;uy yīn;lo jié;ce ne;kn 	还属音节呢	c=1 d=0.00116504 t=9687
hái;zb tǐng;ft hǎo;nz 	还挺好	c=1 d=0.00101284 t=9687
hái;zb xíng;xd,xi 	还行	c=1 d=0.00301246 t=9687
hái;zb yào;xn 	还要	c=2 d=0.257947 t=9687
hái;zb yǐ;rd,ry wéi;dd 	还以为	c=1 d=0.00848038 t=9687
hái;zb yǒu;ou,uo 	还有	c=20 d=1.8019 t=9687
hái;zb zhēn;uj 	还真	c=1 d=7.71314e-05 t=9687
hái;zb zài;ta,ut 	还在	c=3 d=0.612626 t=9687
hán;kj,rk yǒu;ou,uo 	含有	c=1 d=0.00194986 t=9687
hán;ku,lk shù;wl 	函数	c=4 d=0.528907 t=9687
háng;vk xiàn;sj 	航线	c=1 d=0.0023935 t=9687
háng;xd,xi 	行	c=0 d=0.0729789 t=9687
hè;nv hè;nv 	鹤鹤	c=4 d=1.56064 t=9687
hè;nv hè;nv de;bu 	鹤鹤的	c=1 d=3.61775e-10 t=9687
hè;nv hè;nv shì;op,ov zhè;zw yàng;my de;bu 	鹤鹤是这样的	c=1 d=0.00491728 t=9687
hé;hk 	和	c=69 d=4.31059 t=9687
hé;hk píng;aa,gb jīng;mq yīng;cy 	和平精英	c=1 d=0.000118571 t=9687
hé;mh xīn;dd 	核心	c=3 d=0.0821588 t=9687
hé;rk bìng;bk,qc 	合并	c=2 d=0.42122 t=9687
hé;rk jiě;jn 	何解	c=1 d=0.447088 t=9687
hòu;pk 	后	c=20 d=0.984488 t=9687
hòu;pk bàn;bf duàn;ud,du,pu 	后半段	c=2 d=0.000126413 t=9687
hòu;pk miàn;aa 	后面	c=4 d=0.482714 t=9687
hòu;pk mén;dg 	后门	c=1 d=0.00319873 t=9687
hòu;pk tái;sk 	后台	c=1 d=0.304221 t=9687
hòu;ru xuǎn;zx 	候选	c=15 d=1.90999 t=9687
hòu;ru xuǎn;zx cí;ys 	候选词	c=4 d=0.734375 t=9687
hóng;sg guǒ;ad,tm 	红果	c=2 d=0.355457 t=9687
hóu;qh zi;aa,vh 	猴子	c=2 d=0.0286809 t=9687
hú;mh tu;dy 	糊涂	c=1 d=6.44256e-05 t=9687
hún;dj hún;dj è;wk è;wk 	浑浑噩噩	c=1 d=0.67368 t=9687
hā;kh 	哈	c=2 d=0.813515 t=9687
hā;kh hā;kh 	哈哈	c=2 d=0.494464 t=9687
hā;kh hā;kh hā;kh 	哈哈哈	c=0 d=0.0362575 t=9687
hā;kh hā;kh hā;kh hā;kh 	哈哈哈哈	c=3 d=0.740818 t=9687
hā;kh hā;kh hā;kh hā;kh hā;kh 	哈哈哈哈哈	c=2 d=0.848414 t=9687
hā;kh hā;kh hā;kh hā;kh hā;kh hā;kh 	哈哈哈哈哈哈	c=1 d=0.00198925 t=9687
hā;kh hā;kh hā;kh hā;kh hā;kh hā;kh hā;kh 	哈哈哈哈哈哈哈	c=1 d=0.017249 t=9687
hā;kh hā;kh hā;kh hā;kh hā;kh hā;kh hā;kh hā;kh 	哈哈哈哈哈哈哈哈	c=1 d=0.362403 t=9687
hēi;ad,ha mèng;mx,xl 	黑梦	c=1 d=8.25526e-10 t=9687
hēi;ad,ha míng;xk dān;ba,bd 	黑名单	c=1 d=0.0086517 t=9687
hēi;ad,ha yè;wd,ww 	黑夜	c=2 d=0.204504 t=9687
hēi;kh hēi;kh hēi;kh hēi;kh 	嘿嘿嘿嘿	c=1 d=7.77451e-10 t=9687
hěn;qg rén;pd 	狠人	c=1 d=0.000642594 t=9687
hěn;xg 	很	c=16 d=0.913931 t=9687
hěn;xg bù;ad,ax 	很不	c=1 d=0.442639 t=9687
hěn;xg bù;ad,ax lǐ;ug mào;ve,vm 	很不礼貌	c=1 d=0.0558548 t=9687
hěn;xg cháng;pd 	很长	c=1 d=0.0569831 t=9687
hěn;xg duō;xx 	很多	c=3 d=0.0907334 t=9687
hěn;xg fán;hy 	很烦	c=1 d=0.000515692 t=9687
hěn;xg hào;nz qí;dk 	很好奇	c=0 d=0.097531 t=9687
hěn;xg hǎo;nz yòng;kf 	很好用	c=1 d=0.0109436 t=9687
hěn;xg jiǔ;pd,dd 	很久	c=1 d=0.156453 t=9687
hěn;xg màn;xm 	很慢	c=1 d=0.501576 t=9687
hěn;xg nán;yv shòu;vy,yb 	很难受	c=1 d=1.56129e-06 t=9687
hěn;xg shuǎng;dy 	很爽	c=2 d=0.0452641 t=9687
hěn;xg shǎ;rw 	很傻	c=2 d=0.00603614 t=9687
hěn;xg xiàng;rx 	很像	c=1 d=0.0278757 t=9687
hěn;xg xǐ;uk huān;yq 	很喜欢	c=1 d=0.00256704 t=9687
hěn;xg yǒu;ou,uo 	很有	c=1 d=0.00585769 t=9687
hěn;xg zāo;mc 	很糟	c=1 d=0.0466538 t=9687
hěn;xg zǎo;ou 	很早	c=1 d=8.19009e-05 t=9687
hū;xw shì;ju,uj 	忽视	c=2 d=0.831104 t=9687
hǎn;kx 	喊	c=2 d=1.68354 t=9687
hǎn;kx wǒ;pd,pp 	喊我	c=1 d=0.00164502 t=9687
hǎo;nz 	好	c=9 d=1.38947 t=9687
hǎo;nz de;bu 	好的	c=11 d=1.64644 t=9687
hǎo;nz de;bu ba;kb 	好的吧	c=3 d=0.115877 t=9687
hǎo;nz de;bu hǎo;nz de;bu 	好的好的	c=3 d=0.802535 t=9687
hǎo;nz dǎi;ad,ax 	好歹	c=1 d=0.0308074 t=9687
hǎo;nz gē;kd,kk,dk ge;kd,kk,dk 	好哥哥	c=1 d=0.0280154 t=9687
hǎo;nz hǎo;nz hǎo;nz 	好好好	c=2 d=0.127925 t=9687
hǎo;nz hǎo;nz hǎo;nz hǎo;nz 	好好好好	c=1 d=0.941765 t=9687
hǎo;nz kuài;xd,xg 	好快	c=1 d=0.00172937 t=9687
hǎo;nz kàn;ou,uo 	好看	c=3 d=0.210752 t=9687
hǎo;nz le;aa,vu 	好了	c=9 d=0.430977 t=9687
hǎo;nz ma;km 	好嘛	c=1 d=0.00562801 t=9687
hǎo;nz táng;gk 	好唐	c=1 d=8.89822e-10 t=9687
hǎo;nz tú;kd 	好图	c=1 d=0.00199921 t=9687
hǎo;nz xiàng;rx 	好像	c=7 d=0.98789 t=9687
hǎo;nz xiào;vy le;aa,vu 	好笑了	c=1 d=0.965605 t=9687
hǎo;nz xiāo;dx xī;xz,zx 	好消息	c=1 d=0.0238732 t=9687
hǎo;nz yì;aa xiē;ec 	好一些	c=1 d=0.000285862 t=9687
hǎo;nz yí;aa gè;ra,pa 	好一个	c=1 d=0.0528657 t=9687
hǎo;nz yòng;kf 	好用	c=3 d=0.97531 t=9687
hǎo;nz àn;oy 	好暗	c=0 d=0.00403566 t=9687
hǎo;nz ó;kw 	好哦	c=1 d=0.000108366 t=9687
jiàn;jj 	键	c=9 d=2.71101 t=9687
jiàn;jj pán;mv,vm 	键盘	c=10 d=1.30648 t=9687
jiàn;mo,om jiē;fq 	间接	c=5 d=0.0560993 t=9687
jiàn;mo,om jiē;fq fǔ;if 	间接辅	c=2 d=0.00635065 t=9687
jiàn;mo,om jiē;fq fǔ;if zhù;lq,ql 	间接辅助	c=0 d=0.00232837 t=9687
jiàn;mo,om jiē;fq fǔ;if zhù;lq,ql ma;km 	间接辅助吗	c=3 d=0.0234005 t=9687
jiàn;mo,om jiē;fq yǐn;ga dǎo;cs,sc jiàn;jj 	间接引导键	c=1 d=0.000407691 t=9687
jiàn;vq tóu;dd 	箭头	c=2 d=0.179066 t=9687
jiàn;zy yì;yy 	建议	c=3 d=0.113471 t=9687
jiào;kj 	叫	c=5 d=0.389204 t=9687
jiào;kj fǎ;dq 	叫法	c=1 d=0.0393602 t=9687
jiào;wx 	教	c=1 d=0.00414854 t=9687
jiè;rx 	借	c=1 d=0.0161635 t=9687
jiè;rx yòng;kf 	借用	c=1 d=0.00932553 t=9687
jiè;tj miàn;aa 	界面	c=13 d=0.218816 t=9687
jié;sj guǒ;ad,tm 	结果	c=5 d=1.0864 t=9687
jié;sj gòu;mg 	结构	c=2 d=0.0110753 t=9687
jiù;ao 	旧	c=4 d=0.379594 t=9687
jiù;ao bǎn;pf 	旧版	c=2 d=0.692947 t=9687
jiù;yj 	就	c=68 d=4.11595 t=9687
jiù;yj bù;ad,ax 	就不	c=2 d=1.05648 t=9687
jiù;yj huì;ry 	就会	c=1 d=0.0739031 t=9687
jiù;yj hǎo;nz 	就好	c=1 d=0.000939653 t=9687
jiù;yj hǎo;nz le;aa,vu 	就好了	c=8 d=0.746621 t=9687
jiù;yj hǎo;nz le;aa,vu ma;km 	就好了吗	c=2 d=0.807114 t=9687
jiù;yj kě;dk yǐ;rd,ry 	就可以	c=1 d=0.000335463 t=9687
jiù;yj shì;op,ov 	就是	c=32 d=1.72149 t=9687
jiù;yj shì;op,ov le;aa,vu 	就是了	c=2 d=0.0273237 t=9687
jiù;yj shì;op,ov wǒ;pd,pp 	就是我	c=1 d=0.00127475 t=9687
jiù;yj shì;op,ov zhè;zw yàng;my 	就是这样	c=1 d=1 t=9531
jiù;yj wǒ;pd,pp 	就我	c=1 d=0.000473668 t=9687
jiù;yj xíng;xd,xi 	就行	c=1 d=0.0183156 t=9687
jiù;yj yǒu;ou,uo 	就有	c=1 d=0.000110003 t=9687
jiā;bu jiào;wx 	家教	c=1 d=0.0327124 t=9687
jiā;lk,kl 	加	c=8 d=0.0834539 t=9687
jiā;lk,kl gè;ra,pa 	加个	c=1 d=0.527292 t=9687
jiā;lk,kl le;aa,vu 	加了	c=3 d=0.38248 t=9687
jiā;lk,kl rù;pd 	加入	c=2 d=0.0987662 t=9687
jiā;lk,kl rù;pd wǒ;pd,pp 	加入我	c=1 d=0.179964 t=9687
jiā;lk,kl shàng;aa,ba 	加上	c=1 d=0.017249 t=9687
jiā;lk,kl sù;zu 	加速	c=2 d=0.67368 t=9687
jiā;lk,kl yóu;dy 	加油	c=1 d=0.00118265 t=9687
jiā;uj xīng;ba,db 	嘉兴	c=1 d=0.000746586 t=9687
jiān;bd,bj,qd,qj gù;ye 	兼顾	c=2 d=0.025223 t=9687
jiān;bd,bj,qd,qj róng;bg 	兼容	c=3 d=0.00810722 t=9687
jiān;bd,bj,qd,qj zhí;ev 	兼职	c=1 d=0.0325493 t=9687
jiān;mo,om jù;zj 	间距	c=1 d=9.85615e-07 t=9687
jiān;ty chí;fs 	坚持	c=2 d=0.0508097 t=9687
jiāng;dc,jc,pc 	将	c=15 d=0.826985 t=9687
jiāng;dg xī;aa 	江西	c=2 d=0.00307907 t=9687
jiāo;li,wf,df 	交	c=3 d=0.00412784 t=9687
jiāo;li,wf,df nǎ;kn lǐ;aa,tt 	交哪里	c=1 d=0.000949097 t=9687
jiāo;li,wf,df yí;aa xià;ab,ad 	交一下	c=1 d=0.00286554 t=9687
jiē;fq 	接	c=2 d=0.230283 t=9687
jiē;fq kǒu;aa 	接口	c=0 d=0.0995012 t=9687
jiē;fq shōu;wj,jw 	接收	c=2 d=0.0696308 t=9687
jiē;fq xià;ab,ad lái;am,wb 	接下来	c=2 d=0.179332 t=9687
jiě;jn jué;dd,dg 	解决	c=11 d=1.14696 t=9687
jiě;jn jué;dd,dg bàn;lb fǎ;dq 	解决办法	c=1 d=0.0147723 t=9687
jiě;jn shì;pf,bf yí;aa xià;ab,ad 	解释一下	c=1 d=0.00021605 t=9687
jiě;jn suǒ;jb 	解锁	c=1 d=6.53992e-05 t=9687
jiě;jn xī;mj 	解析	c=1 d=0.00016826 t=9687
jiū;sj jié;sj 	纠结	c=1 d=0.0141223 t=9687
jiǎ;aa,oa 	甲	c=1 d=0.0357931 t=9687
jiǎ;aa,oa fāng;dg,wd,dp,dw 	甲方	c=1 d=5.01747e-05 t=9687
jiǎ;rj,ry rú;nk 	假如	c=0 d=2.03468e-05 t=9687
jiǎ;rj,ry rú;nk yì;aa kāi;ac shǐ;nt 	假如一开始	c=1 d=0.000204488 t=9687
jiǎ;rj,ry shè;yu 	假设	c=3 d=0.0953692 t=9687
jiǎn;dq qiē;dq,qd 	剪切	c=1 d=1.38474e-06 t=9687
jiǎn;dq qiē;dq,qd bǎn;mf 	剪切板	c=1 d=0.00201931 t=9687
jiǎn;dx sù;zu 	减速	c=2 d=0.677057 t=9687
jiǎn;dx sù;zu dài;jb 	减速带	c=1 d=0.960789 t=9687
jiǎn;ma,mq chá;md 	检查	c=6 d=0.0599164 t=9687
jiǎn;vj chún;st 	简纯	c=1 d=0.697676 t=9687
jiǎn;vj cí;ys 	简词	c=2 d=0.608438 t=9687
jiǎn;vj dān;ba,bd 	简单	c=1 d=0.250324 t=9687
jiǎn;vj lòu;ea,ev 	简陋	c=1 d=0.226502 t=9687
jiǎn;vj mǎ;um 	简码	c=3 d=0.56836 t=9687
jiǎn;vj pīn;fb 	简拼	c=2 d=1.0249 t=9687
jiǎn;vj shù;zu 	简述	c=1 d=0.463013 t=9687
jiǎn;vj yuē;su 	简约	c=1 d=0.00259285 t=9687
jiǎng;yj 	讲	c=1 d=0.000593188 t=9687
jiǎng;yj jiǎng;yj 	讲讲	c=3 d=1.19321 t=9687
jiǎo;oq běn;aa,ma 	脚本	c=50 d=4.45775 t=9687
jiǔ;py 	九	c=0 d=8.00719e-05 t=9687
jiǔ;py lì;ml niú;pa nǎi;nn 	九粒牛奶	c=1 d=0.000804733 t=9687
jiǔ;py tiān;ad 	九天	c=0 d=0.00507928 t=9687
jiǔ;py tiān;ad yīng;ga yuán;aw,ee léi;yt shēng;um pǔ;ob,bo huà;rb tiān;ad zūn;cq,qc 	九天应元雷声普化天尊	c=1 d=0.0510474 t=9687
jué;dj,jb de;xc 	觉得	c=6 d=0.988154 t=9687
jué;ss dà;ad duō;xx shù;wl 	绝大多数	c=1 d=0.900325 t=9687
jì;fv shù;md 	技术	c=1 d=7.4107e-05 t=9687
jì;gg,gw rán;hq 	既然	c=3 d=0.366045 t=9687
jì;sa,sv xù;sm 	继续	c=5 d=0.139963 t=9687
jì;yj de;xc 	记得	c=1 d=0.0357931 t=9687
jì;yj lù;au,ua,vu 	记录	c=7 d=0.336395 t=9687
jì;yj lù;au,ua,vu ne;kn 	记录呢	c=1 d=0.151829 t=9687
jì;yj shì;aa běn;aa,ma 	记事本	c=4 d=2.38349 t=9687
jì;yj yì;xy 	记忆	c=1 d=0.0466538 t=9687
jì;yj zhù;rv 	记住	c=2 d=0.097862 t=9687
jìn;zj 	进	c=4 d=0.946485 t=9687
jìn;zj lái;am,wb 	进来	c=1 d=0.0992613 t=9687
jìn;zj qù;ts 	进去	c=0 d=0.00875977 t=9687
jìn;zj xíng;xd,xi 	进行	c=2 d=0.0162445 t=9687
jìng;qv 	静	c=1 d=0.433874 t=9687
jìng;qv yīn;lo 	静音	c=1 d=0.694197 t=9687
jí;nd,pd 	及	c=1 d=8.74013e-05 t=9687
jí;xi,xx ma;km 	急吗	c=1 d=0.247833 t=9687
jù;ba,bq,qb tǐ;rb 	具体	c=7 d=0.583844 t=9687
jù;ba,bq,qb tǐ;rb wèi;rl zhì;sv 	具体位置	c=1 d=0.000902809 t=9687
jù;dj qíng;xq 	剧情	c=2 d=0.19324 t=9687
jù;fj 	据	c=1 d=0.00440507 t=9687
jù;gk,kg,pk 	句	c=1 d=6.18994e-05 t=9687
jù;gk,kg,pk fǎ;dq 	句法	c=1 d=0.017249 t=9687
jù;gk,kg,pk mò;ad,am 	句末	c=1 d=0.000263884 t=9687
jù;gk,kg,pk zi;aa,vh 	句子	c=13 d=0.466659 t=9687
jù;jj chǐ;vk 	锯齿	c=1 d=0.0728058 t=9687
jú;uk bù;ek,ep biàn;wy,yy liàng;ol 	局部变量	c=1 d=0.878095 t=9687
jī;mj fáng;hf 	机房	c=1 d=0.873716 t=9687
jī;mj huì;ry 	机会	c=1 d=0.0258615 t=9687
jī;mj qì;kk,qk 	机器	c=0 d=0.000115923 t=9687
jī;py hū;pa 	几乎	c=1 d=0.97531 t=9687
jī;tq,qt běn;aa,ma 	基本	c=3 d=0.064786 t=9687
jīn;ra,rv nián;ra,pa 	今年	c=1 d=8.01128e-10 t=9687
jīn;ra,rv rì;aa,or,ri 	今日	c=1 d=0.0227089 t=9687
jīn;ra,rv tiān;ad 	今天	c=7 d=0.99005 t=9687
jīng;mq jiǎn;vj 	精简	c=10 d=1.13621 t=9687
jīng;mq jiǎn;vj bǎn;pf 	精简版	c=1 d=0.0273237 t=9687
jīng;mq què;uj dìng;bp wèi;rl 	精确定位	c=1 d=7.98788e-05 t=9687
jīng;mq shen;uu 	精神	c=1 d=0.00119453 t=9687
jīng;sg 	经	c=1 d=0.17552 t=9687
jīng;sg cháng;jk,xd,dd 	经常	c=1 d=0.00571306 t=9687
jū;ug rán;hq 	居然	c=3 d=0.011316 t=9687
jūn;ty wéi;dd 	均为	c=1 d=0.319819 t=9687
jǐ;py 	几	c=1 d=1 t=9687
jǐ;py bèi;rk,rp 	几倍	c=0 d=0.0196912 t=9687
jǐ;py bèi;rk,rp sù;zu 	几倍速	c=2 d=0.425537 t=9687
jǐ;py gè;ra,pa 	几个	c=2 d=0.650516 t=9687
jǐ;py jù;gk,kg,pk huà;yu 	几句话	c=1 d=0.071719 t=9687
jǐ;py tiān;ad qián;bd,qd 	几天前	c=1 d=8.31387e-05 t=9687
jǐ;py xīng;ou 	几星	c=1 d=0.822835 t=9687
jǐn;id guǎn;vg 	尽管	c=4 d=0.0585778 t=9687
jǐn;ry shèng;di 	仅剩	c=1 d=0.571209 t=9687
jǐn;sy zhāng;gi 	紧张	c=1 d=0.283654 t=9687
jǔ;df,xf ge;ra,pa lì;rl zi;aa,vh 	举个例子	c=2 d=0.0480747 t=9687
kuài;xd,xg 	快	c=2 d=1.28584 t=9687
kuài;xd,xg dào;dv 	快到	c=1 d=0.904837 t=9687
kuài;xd,xg jié;fj 	快捷	c=1 d=0.000228266 t=9687
kuài;xd,xg jié;fj jiàn;jj 	快捷键	c=15 d=1.61903 t=9687
kuài;xd,xg kuài;xd,xg 	快快	c=1 d=1 t=9687
kuài;xd,xg sù;zu 	快速	c=0 d=1.49233e-05 t=9687
kuài;xd,xg sù;zu yù;yy lǎn;jv 	快速预览	c=1 d=0.000149981 t=9687
kuàng;mk 	框	c=2 d=0.520273 t=9687
kuàng;mk jià;mj 	框架	c=2 d=0.634448 t=9687
kuàng;mk kuàng;mk 	框框	c=1 d=0.0547488 t=9687
kuáng;qw tú;xz 	狂徒	c=1 d=0.831104 t=9687
kuò;fg zhǎn;uy 	扩展	c=1 d=0.843665 t=9687
kuān;bj,jb 	宽	c=2 d=0.284178 t=9687
kuǎn;qu 	款	c=0 d=0.0551563 t=9687
kàn;ou,uo 	看	c=16 d=3.86719 t=9687
kàn;ou,uo bù;ad,ax chū;ck,aa 	看不出	c=2 d=0.122461 t=9687
kàn;ou,uo bù;ad,ax dǒng;xd 	看不懂	c=1 d=0.822835 t=9687
kàn;ou,uo bù;ad,ax qǐ;zj wǒ;pd,pp 	看不起我	c=1 d=0.951229 t=9687
kàn;ou,uo bú;ad,ax dào;dv 	看不到	c=2 d=0.283222 t=9687
kàn;ou,uo bú;ad,ax tài;dd dǒng;xd 	看不太懂	c=1 d=0.509156 t=9687
kàn;ou,uo chū;ck,aa lái;am,wb 	看出来	c=2 d=0.00237763 t=9687
kàn;ou,uo de;xc 	看得	c=2 d=0.839457 t=9687
kàn;ou,uo de;xc chū;ck,aa lái;am,wb 	看得出来	c=1 d=0.0154523 t=9687
kàn;ou,uo de;xc wǒ;pd,pp dōu;ev tóu;dd tòng;by 	看得我都头痛	c=1 d=0.0159229 t=9687
kàn;ou,uo dào;dv 	看到	c=8 d=0.771325 t=9687
kàn;ou,uo dǒng;xd 	看懂	c=2 d=0.0243415 t=9687
kàn;ou,uo jiàn;ag,ek,ke 	看见	c=2 d=0.412714 t=9687
kàn;ou,uo kàn;ou,uo 	看看	c=15 d=1.25123 t=9687
kàn;ou,uo le;aa,vu 	看了	c=4 d=1.07545 t=9687
kàn;ou,uo le;aa,vu bàn;bf tiān;ad 	看了半天	c=1 d=0.535261 t=9687
kàn;ou,uo qǐ;zj lái;am,wb 	看起来	c=1 d=0.71177 t=9687
kàn;ou,uo yàng;my zi;aa,vh 	看样子	c=1 d=4.84489e-05 t=9687
kàn;ou,uo yì;aa tiáo;wm 	看一条	c=1 d=0.165299 t=9687
kàn;ou,uo zhe;yo nǐ;re 	看着你	c=0 d=0.099005 t=9687
kàn;ou,uo zhe;yo nǐ;re de;bu shǒu;pa,ub 	看着你的手	c=1 d=0.995012 t=9687
kào;fg,nf 	靠	c=1 d=0.826959 t=9687
kè;dh dù;gy 	刻度	c=1 d=0.185444 t=9687
kè;eg,ux 	克	c=1 d=1 t=9687
kè;eg,ux lóng;eu 	克隆	c=2 d=1.41944 t=9687
kè;yg 	课	c=1 d=0.00115347 t=9687
kòng;fk jiàn;rn 	控件	c=2 d=0.12346 t=9687
kòng;fk zhì;dg,dv xì;ps tǒng;si 	控制系统	c=0 d=0.0843665 t=9687
kòng;xg,bg gé;mg 	空格	c=3 d=0.316637 t=9687
kòng;xg,bg gé;mg jiàn;jj 	空格键	c=1 d=0.474734 t=9687
kùn;km 	困	c=0 d=0.0995012 t=9687
kùn;km rǎo;fy 	困扰	c=1 d=0.316637 t=9687
kāi;ac 	开	c=6 d=0.31507 t=9687
kāi;ac bù;ad,ax kāi;ac 	开不开	c=1 d=0.000439444 t=9687
kāi;ac fā;ay,fd,vy,yd 	开发	c=1 d=0.0182243 t=9687
kāi;ac guān;bt,qd 	开关	c=1 d=0.215456 t=9687
kāi;ac jìng;jj 	开镜	c=0 d=1.14493e-05 t=9687
kāi;ac jī;mj le;aa,vu 	开机了	c=0 d=0.00129715 t=9687
kāi;ac le;aa,vu 	开了	c=2 d=0.715338 t=9687
kāi;ac qǐ;hk,kh 	开启	c=1 d=0.327915 t=9687
kāi;ac shàng;aa,ba guà;fg 	开上挂	c=1 d=0.0430669 t=9687
kāi;ac shǐ;nt 	开始	c=7 d=2.62531 t=9687
kāi;ac tóu;dd 	开头	c=1 d=0.00951389 t=9687
kāi;ac yí;aa xià;ab,ad 	开一下	c=1 d=0.0129715 t=9687
kē;hd mù;aa,om,mu yī;aa 	科目一	c=1 d=0.88692 t=9687
kě;dk 	可	c=2 d=0.319819 t=9687
kě;dk cāo;fz zuò;rv xìng;xu 	可操作性	c=1 d=1 t=9568
kě;dk dìng;bp 	可定	c=1 d=0.00035443 t=9687
kě;dk lè;pd,px 	可乐	c=1 d=0.00226541 t=9687
kě;dk néng;sb 	可能	c=10 d=1.55064 t=9687
kě;dk shì;op,ov 	可是	c=7 d=0.406574 t=9687
kě;dk wù;xy 	可恶	c=2 d=0.0113963 t=9687
